secao,chave,canal,marca,alvo_proposto,ofertas_afetadas,composicao_empirica,componentes,unidades,pedidos_de_evidencia,ultima_evidencia,evidencia,alerta,responsavel,estado,decidido_em,observacao
de_para_protheus,KS02003,,kokeshi,KS02002,,,,,,,mesmo codigo Bling 20007 na mesma marca; 'ESPUMA DE CHAMEGO KOKESHI' (EAN 7899459310197) x 'KOKESHI ESPUMA DE CHAMEGO LIMPEZA FACIAL' (EAN 7899459310197),,,PENDENTE,,
inconsistencia_de_marca,BS01001,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE ALECRIM 10 ML' EAN 7898273830010,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01003,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE BERGAMOTA 5 ML' EAN 7898273830515,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01006,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE CEDRO 10 ML' EAN 7898273830072,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01008,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE CITRONELA 10 ML' EAN 7898273830096,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01009,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE COPAIBA 10 ML' EAN 7898273830102,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01013,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'OLEO ESSENCIAL DE EUCALIPTO GLOBULOS 10 ' EAN 7898273830157,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01015,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE GENGIBRE 5 ML' EAN 7898273839716,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01016,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE GERANIO BOURBON 5 ML' EAN 7898273839723,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01017,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE GRAPEFRUIT 5 ML' EAN 7898273830461,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01019,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE HORTELA DO BRASIL 10 M' EAN 7898273830201,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01020,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE HORTELA PIMENTA 10 ML' EAN 7898273830218,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01022,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE LARANJA 10 ML' EAN 7898273830225,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01023,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE LAVANDA 10 ML' EAN 7898273830232,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01024,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE LEMONGRASS 10 ML' EAN 7898273830249,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01025,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE LIMAO SICILIANO 10 ML' EAN 7898273830256,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01026,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE LITSEA (VERBENA TROPIC' EAN 7898273837934,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01028,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE MANJERONA 5 ML' EAN 7898273839730,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01030,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE OLIBANO INCENSO 5 ML' EAN 7898273830522,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01033,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'OLEO ESSENCIAL DE PATCHOULI 5 ML' EAN 7898273830393,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01034,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE PETITGRAIN 10 ML' EAN 7898273830362,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01037,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE SANDALO 5 ML' EAN 7898273830386,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01038,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE TANGERINA 10 ML' EAN 7898273830409,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01039,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE TEA TREE (MELALEUCA) 1' EAN 7898273830416,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01042,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE VETIVER 5 ML' EAN 7898273839778,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS01044,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO ESSENCIAL DE YLANGYLANG 5 ML' EAN 7898273839839,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS02049,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO VEGETAL DE AMENDOA DOCE 100 ML' EAN 7898273830577,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS02055,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO VEGETAL DE GIRASSOL 100 ML' EAN 7898273830669,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS02057,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO VEGETAL DE ROSA MOSQUETA 30 ML' EAN 7898273832946,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS02059,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'OLEO VEGETAL DE SEMENTE DE UVA 100 ML' EAN 7898273830706,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS03060,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS BEMESTAR 15 ML' EAN 7898273835220,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS03182,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'ROLL ON BEM ESTAR 10ML' EAN 7898273831284,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS05065,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS ENERGIZANTE 15 ML' EAN 7898273832014,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS05068,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ROLL ON ENERGIZANTE 10 ML' EAN 7898273830027,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS07071,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS MULHER 15 ML' EAN 7898273835213,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS07073,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ROLL ON MULHER 10 ML' EAN 7898273831611,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS08078,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS REFRESCANTE 15 ML' EAN 7898273832021,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS08080,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ROLL ON REFRESCANTE 10 ML' EAN 7898273831628,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS09084,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS RELAXANTE 15 ML' EAN 7898273832045,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS09089,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ROLL ON RELAXANTE 10 ML' EAN 7898273831635,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS10093,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS SENSUAL 15 ML' EAN 7898273832052,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS10094,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ROLL ON SENSUAL 10 ML' EAN 7898273831642,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS11095,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'BLEND DE OLEOS ZEN 15 ML' EAN 7898273835237,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS11096,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ROLL ON ZEN 10 ML' EAN 7898273830003,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14102,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'AGUA CAPILAR MULTIFUNCIONAL 150ML' EAN 7898273832465,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14105,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ARGILA COMPLEX DETOX 200G' EAN 7898273832496,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14106,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ARGILA COMPLEX REVITALIZA 200G' EAN 7898273832519,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14110,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'ESFOLIANTE RENOVADOR PARA OS PES 70 G' EAN 7898273831819,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14113,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'GEL ESFOLIANTE FACIAL 100G' EAN 7898273832526,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14114,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'LEITE DE LIMPEZA FACIAL 150ML' EAN 7898273832410,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14115,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'LOCAO DE LIMPEZA PARA PES 150 ML' EAN 7898273831826,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14116,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'LOCAO TONICA FACIAL 150ML' EAN 7898273832403,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14117,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'MANTEIGA HIDRATANTE PARA OS PES 70 G' EAN 7898273831833,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14118,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'OLEO CAPILAR NUTRITIVO E REPARADOR 30ML' EAN 7898273832489,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14119,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem cadastro_monday); NF: sem nota; 'SERUM CAPILAR TONICO E FORTALECEDOR 30ML' EAN 7898273832472,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14120,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'SERUM FACIAL REVITALIZANTE 15 ML' EAN 7898273835251,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS14121,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem shopify_nativa); NF: sem nota; 'SERUM FACIAL SECATIVO  30G' EAN 7898273832441,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS15149,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem ean_monday); NF: sem nota; 'PAD ALGODAO CROCHE' EAN 7898273854818,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,BS99159,,by samia,,,,,,,,cadastro='by samia' x dim='by_samia' (origem ean_monday); NF: sem nota; 'KIT MINI CARTOES  CARTOES OLEOS + SAQUIN' EAN 7898273831161,as notas nao arbitram sozinhas (marca unica ausente ou divergente do dim): decidir com o dono do cadastro,,PENDENTE,,
inconsistencia_de_marca,KS03046,,by samia,kokeshi,,,,,12335,2026-07-01 .. 2026-09-24,cadastro='by samia' x dim='kokeshi' (origem prefixo_protheus); NF: kokeshi=12335; 'SABONETE FACIAL PELE DE PORCELANA 200 ML' EAN 7908790700830,,,PENDENTE,,corrigir a MARCA na linha do cadastro; o dim e a NF ja' concordam
